ax,ay,az,gx,gy,gz,heel,toe
-0.9165,0.0078,0.8442,9.1700,-101.7100,35.0000,14,3
-0.8369,-0.0605,0.6364,67.2000,-31.4300,54.0400,14,9
-1.3244,0.0142,0.5353,89.2500,21.3500,67.6900,15,8
-1.3962,-0.0420,0.2089,-1.0500,-35.3500,42.9100,16,3
-1.3879,-0.2513,-0.0371,12.3200,41.5100,-22.4000,15,1
-1.3542,0.0761,-0.0991,67.4100,59.9900,-6.3000,13,4
-1.1610,0.4026,-0.3645,81.0600,114.5900,22.0500,14,4
-1.8925,1.1019,0.6529,-698.8100,5.3900,-104.6500,10,3
-0.9316,1.4864,1.5157,218.8200,-67.7600,-64.4000,168,7
-0.4558,-1.1741,0.9448,137.9000,-9.8700,-0.7000,432,3
-0.5510,0.1240,0.8789,14.6300,8.4700,0.0000,549,4
-0.4934,0.0508,0.9389,8.1900,19.3200,-1.4700,622,8
-0.4997,0.1410,0.9467,15.6100,47.2500,-4.0600,673,9
-0.5641,0.1357,0.8564,15.2600,64.5400,-3.1500,716,8
-0.6593,0.1840,0.7520,9.3100,60.6200,-5.3200,719,5
-0.6930,0.1830,0.7096,-2.5900,50.8900,-13.5100,733,0
-0.7183,0.0844,0.7076,-7.9800,40.7400,-14.2100,766,7
-0.7237,0.0712,0.7008,-1.0500,34.7900,-7.7000,819,7
-0.7237,0.1000,0.7076,-4.2000,31.3600,-6.5800,849,0
-0.6930,0.0883,0.7584,-1.8900,42.1400,-7.2800,894,3
-0.6188,0.1249,0.8652,-1.8900,79.1700,-10.1500,928,6
-0.5378,0.1171,0.9374,-2.0300,150.7800,-14.6300,932,3
-0.3499,0.2962,1.0336,3.0100,283.6400,-32.3400,740,13
-1.5718,-0.1508,0.9121,-16.9400,378.2100,-30.7300,163,9
-2.7460,0.5553,1.4840,52.1500,285.7400,-66.0800,22,7
-0.3148,0.8511,1.7265,-8.8900,32.6900,-50.9600,15,9
0.2767,0.6583,1.3318,-42.7000,-100.6600,-34.9300,24,4
-0.0712,0.3245,0.8789,-45.8500,-215.7400,-10.0800,20,8
-0.3777,0.3133,0.7291,-20.7200,-252.7000,28.9800,13,9
-0.6861,0.2660,0.7515,4.5500,-287.6300,50.4000,11,5
-1.4630,0.2289,0.9902,19.6700,-285.1100,74.5500,9,7
-1.0712,0.2865,0.8686,-0.9100,-245.2800,83.5800,15,7
-1.0951,0.6085,0.8969,-12.7400,-190.1900,89.4600,12,6
-1.7675,0.4895,0.9453,-11.6200,-148.1900,96.8800,14,7
-1.1082,-0.1508,0.4016,56.7000,-112.4900,122.0100,16,4
-1.5245,-0.3060,0.1581,101.8500,25.6200,102.9700,14,8
-1.8534,-0.0015,-0.3543,123.0600,31.6400,52.7100,12,10
-1.7822,0.4480,-0.7554,85.4700,72.3100,27.0900,10,10
-1.5406,-0.0127,-0.6754,45.7100,186.8300,-60.9000,7,8
2.9285,-2.2482,-1.2102,126.0700,60.9700,-94.3600,53,4
0.1000,-1.1248,0.8691,-144.4100,-30.5900,9.8000,353,6
-0.6647,0.6227,0.8857,-11.2700,-1.4000,9.5200,485,0
-0.5475,0.2079,0.8784,-30.1000,-3.9900,-4.4800,544,4
-0.5153,0.0752,0.9091,-10.0100,7.9800,-2.0300,611,10
-0.4821,0.0625,0.9496,2.5900,29.0500,0.0700,670,9
-0.5334,0.0991,0.8818,15.9600,47.6000,2.1700,680,5
-0.6159,0.1630,0.7974,8.8200,45.2200,-2.0300,659,8
-0.6393,0.1796,0.7691,-2.8700,37.1000,-11.4100,680,2
-0.6451,0.0781,0.7686,-10.2900,30.3100,-14.1400,726,8
-0.6544,0.0332,0.7754,-3.1500,31.5000,-8.8900,769,5
-0.6495,0.0981,0.7793,3.4300,34.2300,-5.6700,803,0
-0.6632,0.1449,0.7901,2.8700,41.0200,-9.3800,860,10
-0.6139,0.0815,0.8594,-2.6600,62.5100,-14.4200,916,8
-0.5744,0.0478,0.8916,0.0700,107.4500,-11.4100,972,1
-0.5002,0.2684,1.0009,4.1300,185.5000,-22.1200,941,5
-0.5348,0.3753,1.0185,-25.2700,305.6200,-70.6300,672,1
-1.4425,-0.2489,0.8789,-35.4900,357.4900,-66.3600,143,3
-2.5122,0.3001,1.2180,12.5300,293.5800,-73.8500,23,3
-0.8096,0.6700,1.6202,-23.7300,40.6000,-46.8300,21,12
0.5017,0.5573,1.2317,-46.6900,-136.0800,-13.7200,20,7
-0.1932,0.4651,0.9482,-30.8000,-233.9400,-1.3300,20,3
-0.1781,0.2991,0.6339,-43.1900,-266.8400,41.8600,19,12
-0.7388,0.3465,0.7413,10.5000,-281.2600,78.2600,14,7
-0.9584,0.3021,0.8067,2.8700,-284.3400,89.3200,15,7
-0.9975,0.5012,0.8350,-8.8900,-262.3600,102.8300,10,7
-1.0043,0.5812,0.9287,-13.8600,-182.6300,121.8000,11,8
-1.4991,0.3187,0.8159,-29.9600,-105.4900,118.2300,14,9
-2.0867,-0.0903,0.5212,66.5700,-82.7400,132.4400,12,5
-1.7017,-0.0917,-0.2718,64.5400,-28.7000,93.8000,13,6
-1.9593,-0.2577,-0.6129,108.8500,34.1600,-0.4200,7,6
-1.6436,-0.0185,-0.6281,93.9400,102.4100,-23.8000,7,10
-2.3941,4.5730,1.3366,191.7300,75.7400,-172.4800,11,7
2.1462,-2.8109,-0.4758,152.1800,0.0000,-68.8100,13,3
-0.2274,-0.4494,1.0990,-182.0700,-46.0600,-5.3200,87,6
-0.5817,0.5958,0.8969,-7.0700,0.0000,5.8100,169,7
-0.5378,0.1972,0.8818,-12.0400,-3.3600,-2.7300,264,5
-0.5109,0.0976,0.9126,2.7300,11.6900,-1.2600,342,0
-0.5114,0.1039,0.9096,9.8700,27.4400,-2.3100,421,3
-0.5470,0.1039,0.8667,6.6500,36.8900,-1.7500,480,2
-0.5866,0.1537,0.8316,1.8200,38.4300,-5.7400,518,3
-0.6100,0.1313,0.8135,-2.5900,37.8000,-7.5600,558,7
-0.6266,0.1049,0.7979,-3.7100,39.8300,-7.2800,612,7
-0.6476,0.0971,0.7906,1.4000,40.8800,-6.8600,655,4
-0.6490,0.0883,0.7847,2.8000,45.7800,-6.3000,709,3
-0.6656,0.1166,0.7706,5.8100,53.4800,-5.3900,759,0
-0.6261,0.1298,0.8345,4.9700,72.9400,-9.1000,812,8
-0.5417,0.1078,0.9345,-0.6300,125.3000,-4.8300,841,3
-0.4231,0.4138,1.0507,11.4100,229.1100,-43.9600,827,5
-0.9145,0.3299,1.0853,-58.7300,365.4700,-87.7100,394,9
-1.6192,0.2186,0.9365,26.7400,399.7700,-63.0000,56,6
-2.4644,0.4626,0.9843,25.6900,223.2300,-85.2600,20,8
-0.4241,0.9823,1.9608,-124.2500,-62.0200,-38.7100,25,12
0.1923,0.2694,0.9492,-36.4700,-165.7600,-28.8400,7,7
-0.1186,0.3884,0.7408,-26.8800,-230.8600,-4.8300,9,3
-0.3235,0.2977,0.5895,-38.3600,-281.0500,48.9300,15,9
-0.9560,0.3592,0.7745,19.3200,-280.5600,84.8400,17,8
-0.8706,0.4358,0.7213,-15.1900,-273.7000,94.7800,16,3
-0.8569,0.5724,0.8520,-35.2100,-206.6400,115.4300,16,8
-1.1268,0.3421,0.2957,48.9300,-124.3200,168.2100,16,6
-1.8329,0.6466,0.5266,-131.5300,-92.2600,124.1100,12,6
-1.2854,-0.1386,0.0615,114.5200,-69.5800,148.8900,17,9
-2.1448,0.0576,-0.1625,76.1600,23.2400,75.1800,7,6
-1.6724,-0.0342,-0.5549,114.8000,12.6000,27.7900,10,3
-3.0549,1.5889,-0.7623,-104.2300,196.7000,-117.3900,9,7
1.6568,-1.5509,1.3835,-224.8400,-43.7500,-70.2100,10,8
-0.4104,-0.5954,1.0814,-52.3600,-20.0900,-6.2300,88,200
-0.5563,0.2899,0.9326,32.4800,5.9500,7.4200,193,115
-0.5368,0.1181,0.9130,-11.4800,3.3600,-3.0100,304,35
-0.5051,0.0834,0.9213,4.9700,20.1600,-1.3300,421,9
-0.4812,0.0717,0.9360,12.4600,38.0800,-0.4200,487,6
-0.5534,0.1230,0.8633,11.3400,50.2600,0.0700,542,7
-0.5968,0.1371,0.8135,6.0200,50.6100,-3.4300,577,7
-0.6242,0.1283,0.7813,4.1300,48.9300,-6.0900,603,7
-0.6598,0.1030,0.7603,1.1900,46.5500,-6.3000,659,10
-0.6749,0.1118,0.7496,2.1000,45.0100,-4.2700,719,12
-0.6754,0.1166,0.7564,3.0100,48.5800,-4.8300,766,14
-0.6720,0.1059,0.7647,2.8700,59.9200,-3.6400,807,9
-0.6232,0.1259,0.8398,3.6400,91.0000,-3.1500,842,1
-0.5202,0.0786,0.9052,17.2200,150.5000,1.3300,845,4
-0.4119,0.3689,1.0253,13.1600,263.4100,-37.7300,750,4
-1.1165,-0.1025,1.0253,-26.8800,393.4000,-31.5000,248,8
-2.2731,0.3797,0.9599,76.3700,407.9600,-27.9300,24,10
-2.3990,0.2611,1.3435,108.7100,162.8900,-53.1300,24,6
-1.1253,0.1737,2.0340,-45.2200,-148.6100,-59.2900,13,12
0.0927,0.0688,0.8174,12.6000,-207.6900,-60.4800,19,0
-0.2333,0.3558,0.6754,-9.1000,-272.5100,5.5300,13,7
-0.4372,0.0112,0.6237,-8.2600,-293.6500,67.7600,17,7
-0.8647,0.3704,0.7803,18.4100,-311.1500,79.9400,11,6
-1.0834,0.3411,0.8506,18.4800,-292.1800,77.0700,15,8
-0.8111,0.5651,0.8257,-6.8600,-213.6400,96.1100,18,5
-1.4308,0.3831,0.7969,-22.8200,-75.0400,114.7300,17,8
-3.1286,0.0747,0.4563,70.9800,-121.3100,176.2600,16,7
-1.2185,0.0669,-0.8823,-23.2400,-2.8000,102.9000,4,7
-2.3068,-0.0107,-0.9140,109.0600,60.3400,-10.4300,9,5
-4.5330,2.3468,-0.2894,150.0800,50.1900,-222.1100,6,6
1.6612,-3.0890,1.0199,-289.4500,-50.0500,-35.1400,16,10
-0.6573,0.1044,1.0048,-123.5500,-48.1600,-6.1600,96,22
-0.5407,0.3523,0.8569,3.0800,4.2700,6.3700,201,3
-0.4914,0.3733,0.9116,1.7500,6.5800,-1.4700,306,3
-0.6271,0.1420,0.7837,2.1000,45.5000,-7.4900,561,0
-0.3631,0.3948,1.0892,9.9400,261.5200,-43.0500,759,8
-0.3245,0.2757,0.5222,-40.2500,-292.1100,55.2300,15,6
-2.5776,-0.0683,0.1435,115.3600,-18.3400,171.9200,18,6
-2.3356,-0.2377,-1.0707,32.1300,0.3500,93.6600,4,5
-1.8739,-0.3260,-1.1522,121.5900,107.3100,-25.9700,10,7
0.0366,0.1401,1.3469,-682.7100,-3.0100,-75.8800,4,8
-2.9475,-0.4455,1.2839,320.3200,-96.5300,-119.3500,21,2
-0.3372,-0.8838,0.8862,96.8800,3.5000,6.4400,99,88
-0.5168,0.0151,0.8418,-22.3300,-2.5900,0.5600,177,63
-0.4982,-0.1220,0.9018,-7.9800,5.1800,1.0500,256,10
-0.4909,0.1191,0.9199,4.7600,19.2500,0.5600,320,8
-0.5217,0.1283,0.8916,7.3500,34.4400,-1.6800,376,9
-0.5617,0.1654,0.8560,5.9500,38.0800,-5.5300,466,6
-0.5836,0.1327,0.8359,3.3600,44.0300,-6.7200,498,6
-0.6178,0.1171,0.7974,1.8900,46.0600,-5.9500,542,8
-0.6534,0.1230,0.7715,2.0300,43.3300,-4.6900,573,7
-0.6476,0.1059,0.7749,4.7600,44.8700,-3.8500,628,5
-0.6583,0.1396,0.7828,3.7100,52.9900,-4.9700,699,6
-0.5802,0.1508,0.8867,4.7600,85.0500,-7.0000,762,9
-0.5041,0.1415,0.9589,10.3600,147.9800,0.4200,801,8
-0.4050,0.4216,1.0263,15.2600,264.0400,-40.1800,719,7
-1.3318,0.1059,1.0297,-42.2100,383.0400,-63.5600,211,3
-2.3829,0.4616,1.0594,31.5000,349.1600,-78.3300,27,1
-1.5396,0.2821,1.1605,48.3700,126.3500,-81.5500,19,3
0.3396,0.6022,1.2356,-20.5100,-166.8800,-23.2400,15,3
0.0547,0.3318,0.7950,1.4000,-210.7700,-4.2000,16,10
-0.3284,0.3304,0.7310,-14.3500,-272.4400,52.7100,10,6
-0.6183,0.0986,0.7198,27.0900,-297.8500,73.1500,13,1
-1.0175,0.1806,0.8267,51.5200,-308.9800,67.1300,18,6
-0.8584,0.3572,0.9116,17.1500,-261.0300,76.7200,9,7
-1.2083,0.3782,0.9614,20.6500,-158.9700,91.9100,16,0
-2.2926,0.3357,0.5485,103.9500,-1.6800,75.8800,12,8
-2.7299,-0.6627,-0.6159,141.8200,-12.1100,47.2500,9,6
-2.7743,0.5827,-1.0594,47.3900,157.0100,-137.1300,10,5
0.6290,-0.6398,0.9165,-386.2600,-137.4800,-45.7100,9,3
-0.3060,-0.0839,1.0970,-15.7500,-3.6400,5.2500,38,3
-0.5402,0.5763,0.8530,71.3300,10.3600,7.0700,96,1
-0.5641,0.2103,0.8433,-26.4600,-18.2000,-12.8800,192,8
-0.4685,-0.0556,0.9150,-3.3600,-0.9800,-2.7300,297,5
-0.5007,0.1576,0.9150,8.1900,12.6000,0.2100,359,4
-0.5061,0.1640,0.9028,0.2800,25.5500,-4.9700,464,2
-0.5212,0.1166,0.9072,2.3800,39.6200,-9.1700,563,1
-0.5588,0.1147,0.8672,5.8100,53.7600,-7.8400,616,7
-0.6017,0.1405,0.8091,6.0200,60.2000,-9.3800,672,4
-0.6432,0.1420,0.7779,0.0700,61.0400,-12.4600,719,7
-0.6812,0.1220,0.7442,4.7600,62.0200,-13.5800,780,3
-0.6744,0.1049,0.7652,2.8700,69.8600,-11.9000,834,9
-0.6417,0.1820,0.8374,0.1400,102.8300,-16.1000,882,2
-0.5212,0.1918,0.9731,-0.9100,175.7000,-28.5600,872,6
-0.6344,0.4319,1.1629,-33.8800,338.3100,-85.1900,504,6
-1.5548,0.2743,1.0507,14.7700,416.2200,-92.9600,62,5
-2.0340,0.2948,1.1580,-11.9000,167.4400,-118.2300,15,10
-0.4529,0.4568,1.5313,-48.5100,-140.9800,21.2100,14,3
0.0337,0.0356,0.7671,-8.4700,-189.6300,42.7700,16,7
-0.2274,0.3484,0.6373,-13.4400,-265.3700,69.5100,17,12
-0.7681,0.0029,0.7242,49.2800,-292.2500,77.2100,18,5
-1.0565,0.1230,0.7754,33.1100,-291.8300,67.1300,15,6
-0.9570,0.3655,0.8247,41.4400,-254.6600,70.4900,17,7
-1.1229,0.5056,0.8237,10.7100,-162.0500,80.9200,15,9
-1.6836,0.0200,0.5139,59.9200,-36.6100,119.9800,19,5
-2.1716,-0.0332,-0.1649,38.5700,-66.2900,99.2600,11,3
-1.9120,-0.7335,-0.9350,79.3100,44.8700,8.7500,17,4
-3.1037,2.7289,0.5924,255.5000,229.5300,-138.6700,13,5
-0.9072,-3.0041,1.2986,-473.4100,-97.6500,-93.8000,7,4
-0.7998,0.1235,0.9184,-79.3100,-20.2300,-11.7600,25,40
-0.5836,0.5836,0.9355,-1.4000,8.8200,-0.4200,119,19
-0.5529,0.1557,0.8969,-19.9500,14.5600,-1.4700,248,7
-0.5319,0.1737,0.8965,5.8800,27.3700,-2.1700,371,2
-0.5461,0.1391,0.8852,12.1800,42.9100,-4.2000,456,8
-0.6354,0.1279,0.7891,12.6700,47.4600,-3.9900,505,0
-0.6705,0.1508,0.7496,8.5400,37.9400,-3.4300,527,9
-0.6866,0.1459,0.7325,-8.8200,24.8500,-3.9900,529,3
-0.6978,0.1454,0.7188,-4.3400,15.0500,-1.9600,560,0
-0.6744,0.1347,0.7574,-1.7500,12.7400,-2.1000,614,14
-0.6354,0.1464,0.8130,-1.1900,24.0100,-3.4300,698,9
-0.5392,0.1376,0.9418,1.7500,66.8500,-8.1200,772,4
-0.4865,0.1000,0.9804,12.4600,143.8500,-3.9900,804,7
-0.3665,0.3104,1.0067,14.2100,267.2600,-35.9800,754,1
-1.1258,0.1781,0.9960,-5.3900,406.9800,-42.5600,209,8
-2.3536,0.4470,1.0824,59.0800,384.5800,-55.8600,21,9
-1.4957,0.2601,1.1497,107.2400,125.1600,-67.7600,23,11
0.5627,0.4324,1.0970,-39.6900,-193.5500,-27.3700,14,6
0.0000,0.3875,0.7969,-6.7900,-240.7300,-4.0600,13,12
-0.3806,0.1747,0.6730,0.3500,-300.2300,66.4300,16,8
-0.6749,0.0429,0.7208,44.8700,-294.7700,70.2800,19,3
-1.0619,0.2040,0.8438,65.6600,-297.9200,49.4200,17,9
-0.9296,0.1601,0.9248,40.0400,-249.5500,58.8700,19,3
-1.1009,0.1806,0.8140,8.8900,-151.7600,73.5700,9,2
-2.1174,-0.1742,0.2523,90.0200,-44.0300,103.3200,15,0
-2.4449,-0.1337,-0.8164,80.7100,-8.4000,62.7200,7,4
-2.1257,0.9916,-0.7300,28.3500,105.7000,-157.5000,10,3
-2.2541,-1.0643,3.7888,-793.3100,-165.9000,-54.3900,9,7
0.1376,1.2190,1.4269,96.2500,-27.0900,-1.8900,13,11
-0.4792,0.2035,0.8838,127.2600,21.8400,10.9900,38,11
-0.5197,0.0449,0.8755,-12.1100,-3.2900,-7.0700,106,6
-0.4982,-0.0708,0.9023,-2.4500,10.6400,0.2800,179,7
-0.5173,0.1454,0.8950,16.1700,25.9700,0.6300,223,5
-0.5514,0.1376,0.8672,11.9700,38.2200,-1.6800,275,0
-0.5919,0.1937,0.8374,8.4000,43.1900,-5.4600,312,4
-0.6320,0.1479,0.7798,2.4500,42.7000,-8.6100,361,0
-0.6490,0.1103,0.7691,1.1900,40.7400,-6.7900,403,11
-0.6808,0.1313,0.7320,2.7300,36.8900,-4.1300,496,10
-0.6583,0.1430,0.7671,3.9200,40.4600,-2.4500,555,7
-0.6139,0.1322,0.8345,3.8500,63.0000,-3.0100,641,6
-0.5724,0.1030,0.9052,8.8900,118.5100,3.9200,699,1
-0.3904,0.3499,1.0243,37.1000,219.8000,-6.0200,677,4
-0.6324,0.0083,0.9921,-14.9800,381.7100,-13.6500,347,4
-1.8002,0.2274,0.8467,82.8100,433.3700,-15.8900,21,8
-2.3780,0.4451,1.3762,90.5800,200.6200,-69.7900,17,13
-1.1048,0.4890,1.8934,-55.4400,-164.5700,-85.6100,16,6
0.0161,0.2338,0.7788,10.2200,-209.1600,-81.7600,14,9
-0.4226,0.3572,0.6778,-5.6000,-293.9300,-11.1300,14,7
-0.3133,0.2967,0.4812,2.5200,-311.8500,47.1800,15,3
-1.0180,0.3484,0.7696,56.8400,-311.3600,54.1800,16,4
-0.9409,0.4338,0.7793,40.4600,-276.2900,72.9400,11,9
-1.0565,0.6354,0.8228,-6.0200,-165.9700,116.9000,15,5
-1.9052,0.0571,0.5461,44.5900,-35.9100,155.1900,14,4
-2.3131,0.2381,-0.4314,88.7600,13.9300,156.9400,8,0
-2.2902,-0.6515,-1.1034,34.1600,22.2600,22.0500,4,6
-1.8773,2.1877,-0.6822,-175.9100,-13.0200,-217.0700,8,9
2.1145,-3.7376,0.3567,-261.8000,-64.5400,-53.3400,16,2
-0.5993,-0.4260,0.9394,-87.8500,-32.6900,4.9700,54,32
-0.5797,0.3919,0.8740,-31.3600,-6.7900,-2.7300,114,34
-0.4895,0.0063,0.9272,-14.9800,4.0600,0.0700,208,0
-0.4968,0.0742,0.9096,9.8700,18.9000,2.5900,292,9
-0.5246,0.1322,0.8901,12.4600,34.7200,-1.1900,358,5
-0.5544,0.1337,0.8701,0.8400,41.0200,-6.2300,433,5
-0.6002,0.0913,0.8242,16.1700,51.3800,-6.2300,493,3
-0.6471,0.1093,0.7701,7.4900,49.6300,-5.3900,536,8
-0.6666,0.1035,0.7525,4.0600,45.3600,-5.2500,576,5
-0.6837,0.0903,0.7418,8.3300,45.5700,-0.7000,609,8
-0.6427,0.1630,0.8111,5.6000,56.9100,-0.8400,707,4
-0.5671,0.1210,0.8950,1.0500,106.4000,-0.7700,771,1
-0.4294,0.1620,0.9765,27.4400,202.3000,-0.7000,772,5
-0.4153,0.4138,1.2259,11.9000,365.1900,-41.0900,465,8
-1.5967,0.1181,0.9340,55.2300,441.0700,-31.9900,47,16
-2.6533,0.5568,1.3576,71.8200,251.7200,-88.2700,20,6
-1.2771,0.6368,2.1335,-36.1200,-139.0200,-62.0200,16,7
0.1723,0.1752,0.8438,-8.6100,-203.3500,-70.5600,16,3
-0.2250,0.4353,0.6583,-5.6700,-281.7500,-1.6800,17,4
-0.5383,0.1566,0.6110,1.2600,-295.4700,74.2000,14,5
-0.9326,0.2704,0.7666,31.2900,-300.0200,83.3700,13,3
-0.9965,0.5412,0.8652,28.1400,-278.0400,85.4000,15,0
-1.2137,0.6007,0.9448,-4.9000,-184.7300,99.4700,11,16
-2.1321,0.0093,0.4890,67.6900,-89.8100,126.4900,12,1
-2.3751,0.0205,-0.4211,129.6400,-7.9800,157.2200,12,12
-2.0423,-0.0605,-1.1985,143.6400,54.8100,33.8800,5,3
-2.0364,2.2931,-0.0215,-528.5000,-51.6600,-158.6900,6,1
0.9511,-1.8334,-0.5022,152.2500,-7.3500,-97.1600,16,16
-0.4089,-0.9296,0.8633,48.8600,8.6800,12.6700,83,128
-0.5553,0.0527,0.8389,-2.5900,0.1400,-3.9200,215,50
-0.4943,-0.0576,0.9145,-8.5400,4.7600,-4.7600,391,3
-0.4704,0.0224,0.9521,7.6300,26.4600,-2.5900,485,5
-0.5119,0.1215,0.9057,16.5200,51.7300,-2.4500,554,7
-0.5793,0.1396,0.8379,7.4900,59.2900,-6.0900,591,14
-0.6451,0.1386,0.7632,1.4000,56.9800,-8.3300,622,8
-0.6612,0.1064,0.7491,0.5600,51.4500,-11.0600,673,8
-0.6769,0.0908,0.7496,1.6800,52.1500,-10.1500,750,9
-0.6930,0.0625,0.7344,2.1000,56.1400,-6.0900,810,14
-0.6622,0.1142,0.7950,4.3400,74.4100,-5.1800,855,8
-0.6193,0.1132,0.8628,-4.1300,125.3700,-10.7100,904,8
-0.4260,0.3787,1.0668,13.1600,226.4500,-47.6700,886,11
-1.1034,0.4807,1.0238,-69.1600,376.3900,-109.0600,373,0
-1.8998,0.3396,1.0028,11.4800,413.3500,-114.5200,46,9
-2.2629,0.2474,1.2815,41.6500,190.4000,-119.4900,21,9
-0.2601,0.8472,1.4206,-45.6400,-171.7800,18.2700,20,6
-0.0298,0.0776,0.7984,-14.6300,-199.2900,56.2100,17,5
-0.1893,0.3675,0.6764,-8.9600,-266.0700,78.6100,16,8
-0.4792,-0.0654,0.5983,7.4200,-303.9400,91.3500,14,4
-1.0590,0.2338,0.7925,56.7700,-304.3600,92.2600,18,5
-0.9648,0.2450,0.8799,14.0000,-296.8700,94.5700,13,0
-0.9833,0.4607,0.9736,19.8100,-228.4100,83.0900,14,6
-1.5460,-0.0654,0.6861,8.0500,-103.3900,80.0800,12,9
-2.7186,-0.1449,-0.0234,158.5500,-19.3900,137.1300,11,1
-2.2180,-0.3670,-1.1239,30.8700,17.9200,51.1700,13,5
-1.8734,2.0320,-1.0043,-324.5200,49.0000,-231.9800,12,8
1.1839,-2.9212,0.0795,-40.9500,-41.8600,-39.0600,17,5
-0.4036,-0.4285,0.8716,-40.1100,-16.9400,-6.5100,66,22
-0.5734,0.2772,0.8886,-22.4000,-8.3300,-6.2300,191,24
-0.4914,0.0156,0.9243,-24.8500,0.0000,-3.8500,341,9
-0.5139,0.1015,0.9194,8.9600,21.2800,0.6300,448,4
-0.5114,0.1137,0.9077,11.4100,37.8700,-3.0800,527,5
-0.5671,0.1015,0.8525,8.6800,48.0200,-5.3900,584,5
-0.6178,0.1235,0.7935,4.6900,49.9100,-6.0900,623,16
-0.6500,0.1274,0.7623,1.4000,45.2200,-9.3800,650,7
-0.6690,0.1083,0.7603,-0.4900,43.0500,-8.6800,704,8
-0.6769,0.0961,0.7540,2.4500,44.2400,-4.9000,756,12
-0.6388,0.1157,0.8203,3.8500,59.9200,-7.0000,826,8
-0.5973,0.1074,0.8579,2.2400,103.3200,-7.9800,877,2
-0.4992,0.2977,0.9941,9.0300,184.4500,-27.0900,883,3
-0.5456,0.3650,1.1107,-13.4400,357.0000,-85.4700,603,6
-1.4323,-0.0425,0.9989,18.6200,423.9900,-91.0000,107,4
-2.3468,0.5632,1.1278,29.4700,287.7700,-136.3600,11,7
-1.6612,0.9984,1.7705,-35.9800,-80.7800,-23.5200,22,8
0.2381,0.1249,0.7501,-25.6200,-204.1200,33.8100,12,5
-0.3440,0.3494,0.7823,5.3900,-275.1000,68.9500,14,9
-0.4407,-0.1606,0.5578,27.9300,-309.6800,92.4000,15,1
-1.0995,0.1640,0.8120,70.0000,-312.7600,86.3100,15,2
-0.9160,0.1996,0.8316,37.6600,-278.4600,84.1400,16,4
-1.1517,0.3094,0.9882,33.3900,-191.0300,88.3400,13,0
-1.3752,0.1132,0.5080,44.7300,-48.9300,99.5400,13,3
-3.1730,0.0146,-0.2801,128.5200,-41.4400,122.3600,9,2
-2.1394,-1.1136,-1.4059,58.2400,72.2400,9.4500,14,6
-2.0110,3.0881,-0.5168,-436.8000,-57.8900,-131.1100,5,8
1.2942,-1.3069,0.0795,238.9800,64.6800,-58.1000,14,3
-0.2757,-0.9257,0.8721,-66.8500,-26.6000,-5.9500,55,7
-0.5666,0.0054,0.8804,-48.3700,-13.3700,-4.4100,171,13
-0.4904,-0.0288,0.9228,-20.4400,3.9900,-1.7500,303,8
-0.4943,0.0917,0.9248,13.4400,26.3900,-0.2800,409,8
-0.5231,0.1059,0.9116,7.1400,45.3600,-4.0600,501,3
-0.5880,0.0927,0.8350,4.3400,57.6800,-5.1100,571,6
-0.6427,0.1074,0.7662,4.1300,57.1200,-4.4800,591,3
-0.6788,0.1401,0.7413,4.6200,43.1200,-6.5100,610,8
-0.7091,0.0903,0.7169,5.3200,35.3500,-3.3600,640,6
-0.6876,0.1254,0.7505,4.1300,35.2800,-2.5200,704,7
-0.6554,0.1200,0.7998,1.1900,52.7800,-4.2000,763,5
-0.5641,0.1357,0.9223,2.8000,108.2900,-1.4000,820,0
-0.4060,0.2879,1.0663,15.6100,212.0300,-25.6200,825,0
-0.7954,0.3016,1.1039,-31.9200,389.8300,-75.3900,417,8
-1.7788,0.3367,0.9882,55.1600,441.9800,-67.9700,44,6
-2.6498,0.2328,1.4538,77.5600,221.7600,-91.5600,21,11
-1.3801,0.1371,2.0130,-26.0400,-155.4000,-19.2500,15,1
0.2157,0.2455,0.7642,27.0900,-202.0200,1.1200,20,7
-0.3772,0.1791,0.7691,10.3600,-278.4600,44.6600,16,8
-0.5314,-0.0112,0.6559,76.3000,-297.7800,71.7500,15,0
-1.0209,-0.0068,0.8135,81.6900,-308.8400,61.8100,13,7
-0.8818,0.1235,0.9150,41.1600,-273.2800,59.5000,11,0
-1.4225,0.2957,0.9794,39.0600,-185.5000,86.8000,13,1
-2.0677,-0.1830,0.3636,63.6300,-26.7400,112.5600,16,10
-2.7640,-0.1337,-0.6969,79.3800,-50.2600,95.0600,16,8
-1.9378,-0.3387,-1.1819,60.7600,59.2200,-35.8400,12,8
-2.2941,2.3658,0.5900,-423.0800,19.1100,-120.2600,3,0
-3.3452,-0.3514,1.5831,296.3800,-58.3800,-110.1100,19,8
-0.4041,0.0293,0.9697,105.0000,16.7300,2.1000,202,11
-0.6017,0.2279,0.8560,-1.1900,0.9800,-3.4300,343,7
-0.5002,0.0107,0.9067,-2.5200,8.6100,-0.9800,438,8
-0.5183,0.1200,0.9096,12.3900,23.3800,0.9800,517,0
-0.5134,0.1064,0.9145,11.9700,40.1100,-0.4200,566,5
-0.5758,0.1293,0.8506,11.6200,50.8200,-3.3600,603,4
-0.6227,0.1132,0.7998,8.5400,55.2300,-7.2100,607,8
-0.6705,0.1088,0.7676,1.5400,51.2400,-9.9400,653,6
